total_bill,tip,sex,smoker,day,time,size,price_per_person,firstname,lastname,Payer Name,CC Number,Payment ID
113.04,904.34,Female,Yes,Fri,Breakfast,3,31.53,Etta,Larochelle,Etta Larochelle,6541953715905190,Sun9884
180.58,171.31,Male,No,Fri,Dinner,3,396.4,Damaris,Jotham,Damaris Jotham,6556221596386021,Sun1820
431.81,260.57,Female,No,Sat,Meal,2,89.19,Estell,Honoria,Estell Honoria,6556208521756217,Sun4505
161.35,485.21,Male,Yes,Sun,Meal,1,369.1,Britte,Abram,Britte Abram,6541817600383221,Sun7681
980.73,258.78,Female,Yes,Tue,Meal,3,555.53,Nannie,Aldric,Nannie Aldric,6541743724331068,Sun4899
415.36,81.45,Male,Yes,Tue,Dinner,4,218.11,Imojean,Dex,Imojean Dex,6556368768027375,Sun8383
823.44,679.56,Male,No,Thu,Dinner,2,120.1,Rani,Kellby,Rani Kellby,6541427535433921,Sun3149
993.88,94.9,Male,No,Wed,Breakfast,2,285.51,Genevra,Raama,Genevra Raama,6541994550260201,Sun6419
818.55,247.53,Female,Yes,Thu,Meal,3,974.82,Basia,Arne,Basia Arne,6541343455095201,Sun1367
885.43,635.99,Male,Yes,Sun,Meal,1,879.85,Gerrie,Dunkin,Gerrie Dunkin,6556640150551660,Sun1459
789.61,107.88,Female,No,Mon,Meal,3,74.69,Hyacinthe,Hertzfeld,Hyacinthe Hertzfeld,6541134008800411,Sun0351
325.62,83.66,Female,No,Tue,Dinner,1,783.41,Agathe,Merna,Agathe Merna,6556117199942828,Sun5158
789.1,553.35,Male,No,Tue,Dinner,1,100.31,Lusa,Old,Lusa Old,6541433198004973,Sun5430
267.4,794.98,Female,Yes,Sat,Dinner,1,927.63,Hermione,Atonsah,Hermione Atonsah,6541629585487050,Sun7344
460.63,438.52,Female,No,Tue,Breakfast,1,115.59,Mariele,Zetta,Mariele Zetta,6541607876672184,Sun7959
386.2,300.55,Female,No,Sat,Breakfast,1,972.5,Codie,Lissi,Codie Lissi,6541070075567006,Sun5148
944.64,175.72,Female,No,Sun,Dinner,4,920.49,Jackie,Kosey,Jackie Kosey,6541717623665598,Sun2758
276.38,188.16,Female,Yes,Mon,Dinner,3,809.57,Ilse,Corrine,Ilse Corrine,6556586948090305,Sun9482
152.29,33.92,Male,Yes,Mon,Meal,4,661.35,Chloris,Lamoree,Chloris Lamoree,6541673932119861,Sun0840
815.81,287.99,Female,Yes,Fri,Breakfast,1,329.45,Rozele,Albertine,Rozele Albertine,6556793852241467,Sun2805
662.07,34.82,Female,Yes,Thu,Meal,3,654.62,Penelopa,Lynn,Penelopa Lynn,6541200417606335,Sun5173
848.74,944.46,Female,Yes,Mon,Meal,3,71.29,Ivett,Cleo,Ivett Cleo,6556246351237395,Sun1897
111.18,802.4,Male,Yes,Sat,Meal,3,763.55,Dulcinea,Gibbeon,Dulcinea Gibbeon,6541941867496063,Sun1670
963.04,414.15,Female,Yes,Tue,Breakfast,1,632,Leia,Grobe,Leia Grobe,6541294714462213,Sun0429
908.58,37.19,Female,No,Sun,Meal,1,809.08,Justinn,Clie,Justinn Clie,6556801469639387,Sun1611
272.36,763.71,Female,Yes,Fri,Meal,2,152.47,Nickie,Juliet,Nickie Juliet,6541689612926333,Sun1240
357.33,16.41,Male,Yes,Fri,Breakfast,2,901.88,Annabela,Regan,Annabela Regan,6556509664594349,Sun0837
883.36,720.86,Female,Yes,Sun,Dinner,3,164.33,Berta,Ade,Berta Ade,6541449794171079,Sun7538
896.88,434.72,Male,Yes,Thu,Meal,4,865.66,Verla,Dituri,Verla Dituri,6541826360368761,Sun0226
403.82,536.91,Female,Yes,Sat,Meal,3,752.89,Jaime,LaRue,Jaime LaRue,6541056591678141,Sun1107
530.16,734.95,Female,Yes,Fri,Meal,2,16.18,Alie,Sidonius,Alie Sidonius,6541121882385376,Sun5742
137.56,631.12,Female,Yes,Thu,Breakfast,1,623.81,Annora,Fontana,Annora Fontana,6556536048571238,Sun3269
320.65,96.44,Male,Yes,Sat,Dinner,3,41.61,Aurore,Grosz,Aurore Grosz,6556952054531719,Sun2360
993.57,616.74,Female,No,Thu,Meal,4,339.45,Darlleen,Concha,Darlleen Concha,6556592682089711,Sun8464
498.85,684.7,Male,No,Thu,Breakfast,2,67.86,Marinna,Mich,Marinna Mich,6556214038327635,Sun6408
932.61,165.19,Female,No,Fri,Dinner,1,761.71,Etta,Marsden,Etta Marsden,6541471604168925,Sun4871
924.13,326.67,Male,Yes,Wed,Breakfast,3,919.22,Karlee,Yoko,Karlee Yoko,6541104020453816,Sun5087
208.57,375.65,Male,No,Fri,Dinner,4,314.17,Gwyneth,Bennie,Gwyneth Bennie,6556748365169567,Sun2931
783.48,312.5,Female,Yes,Fri,Breakfast,4,405.56,Lolita,Rodmann,Lolita Rodmann,6556571289536944,Sun2586
431.1,629.29,Female,No,Mon,Dinner,1,558.11,Loree,Shirberg,Loree Shirberg,6541647013174977,Sun4808
720.62,642.14,Female,No,Tue,Breakfast,3,881.08,Leanna,Iiette,Leanna Iiette,6541109249789909,Sun5468
489.48,639.41,Male,No,Fri,Breakfast,1,131.04,Roz,Peg,Roz Peg,6556566029590541,Sun8020
566.63,287.41,Male,No,Sun,Meal,2,679.45,Susan,Buttaro,Susan Buttaro,6556772061300453,Sun1593
629.31,257.91,Female,No,Thu,Dinner,3,730.08,Luci,Gaulin,Luci Gaulin,6556389302607683,Sun1825
513.36,666.73,Female,Yes,Thu,Breakfast,4,393.17,Jessy,Center,Jessy Center,6556921792861625,Sun8501
997.49,603.45,Male,Yes,Sat,Breakfast,3,298.8,Emelina,Llovera,Emelina Llovera,6556457610850541,Sun0641
233.24,127.32,Male,Yes,Mon,Dinner,2,23.59,Suzette,Tufts,Suzette Tufts,6541421691321692,Sun0542
735.54,930.15,Male,No,Sat,Meal,4,241.27,Deirdre,Myrilla,Deirdre Myrilla,6541554884177900,Sun6731
801.37,754.45,Male,Yes,Wed,Dinner,3,751.06,Margarette,Lanita,Margarette Lanita,6541791766698034,Sun6361
352,72.44,Male,No,Wed,Breakfast,1,811.69,Ardys,Roarke,Ardys Roarke,6541656586236461,Sun5710
665.92,744.72,Male,No,Thu,Breakfast,3,967.6,Madelle,Zaslow,Madelle Zaslow,6556723342885402,Sun4091
207.91,953.5,Male,Yes,Sun,Breakfast,3,925.77,Emelina,Tatianas,Emelina Tatianas,6541736190667433,Sun9417
177.63,98.42,Male,Yes,Mon,Dinner,1,744.59,Hettie,Giule,Hettie Giule,6541871930695684,Sun4298
532.33,925.31,Male,Yes,Sat,Meal,1,603.65,Brietta,Eckblad,Brietta Eckblad,6556717523741858,Sun5654
134.72,780.55,Male,Yes,Wed,Meal,3,84.03,Letizia,Jacqui,Letizia Jacqui,6541203665869011,Sun4311
718.54,446.5,Male,No,Sat,Dinner,1,246.39,Amara,Dorcy,Amara Dorcy,6556312380089314,Sun6817
483.26,762.33,Male,Yes,Wed,Dinner,4,461.63,Fidelia,Noman,Fidelia Noman,6556482205932864,Sun6123
755.83,839.37,Female,No,Tue,Breakfast,3,297.74,Angelique,Wu,Angelique Wu,6541767463627473,Sun9725
578.47,259.66,Male,Yes,Wed,Dinner,2,663.97,Beatriz,Randene,Beatriz Randene,6541506627198442,Sun0201
476.77,693.5,Male,Yes,Fri,Meal,3,13.65,Allis,Anderea,Allis Anderea,6541103537524859,Sun2823
578,255.5,Male,No,Mon,Dinner,3,716.91,Emmey,Myrilla,Emmey Myrilla,6556067197819096,Sun2549
328.28,872.34,Male,Yes,Thu,Dinner,2,800.9,Ivett,Loleta,Ivett Loleta,6541230188128984,Sun2448
216.58,458.43,Male,No,Mon,Meal,1,565.05,Norine,Codding,Norine Codding,6541869460876519,Sun7074
132.49,851.74,Male,No,Sun,Meal,4,150.06,Britni,Janene,Britni Janene,6541108142441234,Sun1565
359.24,21.85,Female,Yes,Fri,Meal,3,897.98,Selma,Justinn,Selma Justinn,6556604782899018,Sun1680
709.26,420.38,Female,No,Fri,Breakfast,2,803.09,Corina,Abernon,Corina Abernon,6541418586585342,Sun5380
615.92,972.18,Female,Yes,Mon,Breakfast,2,206.36,Hayley,Wildermuth,Hayley Wildermuth,6541653985381048,Sun2695
905.36,619.6,Female,No,Mon,Dinner,3,360.83,Florencia,Wittie,Florencia Wittie,6541690578282099,Sun7838
340.93,373.55,Male,Yes,Wed,Dinner,2,623.44,Gertrud,Payson,Gertrud Payson,6541324976565541,Sun8357
533.57,329.23,Female,No,Fri,Dinner,1,569.77,Elora,Voletta,Elora Voletta,6556144060273367,Sun1850
511.35,301.94,Female,No,Thu,Meal,3,44.7,Basia,Lewes,Basia Lewes,6541903340175550,Sun2760
951.91,909.22,Male,Yes,Tue,Breakfast,1,985.42,Regina,Alisia,Regina Alisia,6556978999670992,Sun5628
249.2,787.07,Male,Yes,Thu,Dinner,4,811.25,Dominga,Forrer,Dominga Forrer,6541218471989924,Sun4976
926.81,294.49,Male,Yes,Sat,Meal,2,149.49,Rochette,Bonilla,Rochette Bonilla,6541163331447551,Sun1057
644.03,360.12,Male,Yes,Fri,Breakfast,1,986.45,Genevra,Fleeta,Genevra Fleeta,6541949421198355,Sun4235
339.36,954.6,Female,Yes,Mon,Breakfast,2,978.76,Collen,Mehalek,Collen Mehalek,6541133046134224,Sun0993
127.81,832.06,Female,No,Sat,Dinner,3,83.35,Ermengarde,Lunsford,Ermengarde Lunsford,6541065737569116,Sun1262
986.11,810.09,Female,No,Tue,Dinner,4,162.53,Belva,Sharl,Belva Sharl,6541575172921597,Sun2851
711.25,669.58,Female,Yes,Tue,Breakfast,3,542.34,Gwyneth,Byrne,Gwyneth Byrne,6541625883843235,Sun9888
640.78,591.86,Male,No,Sat,Breakfast,1,674.61,Gavrielle,Cadmar,Gavrielle Cadmar,6541088695846227,Sun7042
484.96,455.91,Male,No,Mon,Breakfast,2,877.96,Edith,Hillel,Edith Hillel,6556571579843259,Sun5928
544.83,334.65,Female,No,Fri,Dinner,2,939.81,Alex,Eliathas,Alex Eliathas,6541639230479136,Sun7916
102.81,710.66,Female,Yes,Fri,Meal,4,478.75,Marline,Chandler,Marline Chandler,6556099147490157,Sun6048
379.75,545.83,Female,No,Fri,Meal,3,420.69,Edith,Wallis,Edith Wallis,6541205801540521,Sun8242
427.59,447.3,Male,Yes,Sat,Dinner,2,345.11,Paola,McLaughlin,Paola McLaughlin,6556514199635481,Sun2737
551.7,966.18,Female,Yes,Sat,Dinner,4,849.15,Marinna,O'Neill,Marinna O'Neill,6556729316638823,Sun6124
678.21,499,Male,No,Mon,Dinner,1,949.23,Jenilee,Ciapas,Jenilee Ciapas,6556874151426586,Sun8039
893.79,971.42,Female,Yes,Mon,Meal,2,718.95,Dagmar,Liebermann,Dagmar Liebermann,6541762130908366,Sun9515
189.2,42.27,Male,Yes,Thu,Meal,4,299.6,Genevra,Anyah,Genevra Anyah,6541328554324065,Sun9203
970.87,128.1,Female,No,Sat,Dinner,1,218.54,Merry,Jefferey,Merry Jefferey,6541961327852683,Sun0441
818.7,107.49,Female,Yes,Tue,Breakfast,3,517.82,Tami,Haldas,Tami Haldas,6556472226719984,Sun9838
631.3,773.74,Male,Yes,Sat,Meal,4,343.04,Shirlee,McNully,Shirlee McNully,6556143371847779,Sun3118
986.27,487.91,Female,No,Fri,Breakfast,4,804.65,Constance,Erskine,Constance Erskine,6556803593527790,Sun4508
210.49,390.35,Female,Yes,Sat,Meal,4,711.23,Oona,Ries,Oona Ries,6556595031179352,Sun8578
427.07,345.16,Male,Yes,Sun,Dinner,2,259.14,Pollyanna,Terrence,Pollyanna Terrence,6556110402116504,Sun7071
184.03,594.14,Female,Yes,Tue,Dinner,4,146.05,Jinny,Afton,Jinny Afton,6541551715523416,Sun7459
145.11,177.25,Male,Yes,Wed,Breakfast,1,817.09,Wynne,Naashom,Wynne Naashom,6556142322213292,Sun9019
732.77,331.54,Male,Yes,Sun,Meal,4,77.73,Sissy,Grosz,Sissy Grosz,6556097855118730,Sun5262
972.62,277.51,Male,Yes,Wed,Breakfast,2,298.16,Kary,Arvo,Kary Arvo,6556806243876501,Sun5127
439.29,565.92,Female,No,Wed,Meal,4,242.99,Nataline,Grobe,Nataline Grobe,6541910806086050,Sun3767
418.3,513.05,Male,Yes,Sun,Breakfast,3,170.81,Brietta,Turne,Brietta Turne,6556695640233382,Sun7956
380.3,327.15,Female,Yes,Tue,Meal,1,884.61,Lita,Stevy,Lita Stevy,6541941546902035,Sun0845
908.06,604.28,Male,No,Fri,Meal,2,518.47,Siana,Peti,Siana Peti,6556318796098326,Sun3029
149.45,8.49,Female,Yes,Thu,Breakfast,1,261.31,Clarice,Thornburg,Clarice Thornburg,6556660210738736,Sun7222
255.76,942.98,Female,No,Tue,Meal,2,170.29,Gerrie,Ackerley,Gerrie Ackerley,6541360305667855,Sun0963
746.02,148.08,Female,No,Tue,Dinner,2,691.76,Chandra,Travax,Chandra Travax,6556477483717394,Sun6384
672.63,763.91,Male,Yes,Wed,Breakfast,2,210.21,Dolli,Quinn,Dolli Quinn,6556175894945124,Sun6026
997.79,483.59,Male,No,Thu,Dinner,2,941.56,Evita,Alexandr,Evita Alexandr,6556880882546450,Sun1622
827.58,854.07,Female,No,Sun,Dinner,2,162.05,Phylis,Hepsibah,Phylis Hepsibah,6541069369844193,Sun9794
147.85,991.54,Male,No,Fri,Dinner,2,604.98,Elora,Rustice,Elora Rustice,6541294222534671,Sun0814
329.47,880.83,Male,Yes,Thu,Meal,4,308.35,Melanie,Dawkins,Melanie Dawkins,6541923873627318,Sun3611
464.22,686.83,Female,No,Mon,Dinner,2,678.29,Anthia,Rheingold,Anthia Rheingold,6556602877959982,Sun2574
175.36,140.71,Female,No,Sun,Dinner,4,498.56,Nyssa,Estella,Nyssa Estella,6556963223526243,Sun5279
124.47,131.8,Male,No,Tue,Breakfast,3,237.79,Janenna,Sundin,Janenna Sundin,6541866578495084,Sun1778
446.91,413.6,Female,Yes,Fri,Dinner,1,440.9,Marsiella,Eliathas,Marsiella Eliathas,6541759369725682,Sun4044
277.99,262.05,Female,No,Fri,Meal,1,250.34,Mureil,Dorothy,Mureil Dorothy,6556145905843186,Sun0221
840.65,475.69,Male,Yes,Wed,Meal,2,267.59,Gilda,Obed,Gilda Obed,6556806879107599,Sun6427
597.24,308.34,Male,No,Tue,Meal,1,135.14,Malina,Saint,Malina Saint,6541383097914231,Sun0262
340.76,117.76,Male,No,Thu,Dinner,2,652.88,Gretal,Lia,Gretal Lia,6541476565021260,Sun9051
553.33,711.31,Female,Yes,Sat,Meal,1,642.84,Millie,Koehler,Millie Koehler,6541816953755184,Sun3689
961.69,551.65,Female,Yes,Sun,Meal,4,924.04,Donnie,Brady,Donnie Brady,6541532435639946,Sun8370
597.72,394.46,Male,No,Fri,Meal,1,86.8,Christian,Earlie,Christian Earlie,6556718747102274,Sun2089
173.37,517.83,Male,Yes,Tue,Breakfast,3,856.53,Allis,Uund,Allis Uund,6556664559326895,Sun7603
219.63,784.88,Male,No,Fri,Meal,3,517.66,Dawn,Ezar,Dawn Ezar,6541851382287411,Sun8339
199.47,584.39,Female,Yes,Tue,Breakfast,1,919.15,Fernande,Ranjiv,Fernande Ranjiv,6556862851756106,Sun9154
927.72,920.49,Female,No,Tue,Meal,4,360.15,Tatiania,Shelba,Tatiania Shelba,6541007720122497,Sun0282
792.96,77.72,Male,No,Thu,Breakfast,1,209.74,Joleen,Kevon,Joleen Kevon,6541585549940268,Sun1127
279.19,597.42,Female,No,Tue,Dinner,3,953.76,Elka,Breed,Elka Breed,6556053975064842,Sun4878
373.62,840,Female,No,Thu,Dinner,1,273,Maurene,Erskine,Maurene Erskine,6541649385618047,Sun8329
977.57,941.04,Male,No,Fri,Dinner,3,32.95,Mallory,Truc,Mallory Truc,6541331684151470,Sun5326
416.92,191.49,Male,Yes,Mon,Dinner,2,630.81,Celene,Jeanne,Celene Jeanne,6541996127446087,Sun0949
488.13,289.2,Female,Yes,Mon,Meal,1,570.94,Benita,Shanley,Benita Shanley,6541117468689066,Sun9302
739.1,730.51,Male,Yes,Wed,Dinner,4,69.04,Britte,Sheng,Britte Sheng,6541481592978450,Sun8244
327.91,206.01,Female,Yes,Sun,Dinner,3,318.77,Moyna,Anis,Moyna Anis,6556981314772820,Sun3192
422.11,617.95,Male,No,Mon,Meal,2,128.86,Kamilah,Desai,Kamilah Desai,6556720554145610,Sun2124
448.3,870.71,Female,Yes,Mon,Dinner,3,700.06,Lory,Allare,Lory Allare,6556570450740363,Sun1563
878.28,880.16,Male,No,Mon,Breakfast,4,400.14,Evita,Warthman,Evita Warthman,6541388466770064,Sun7096
449.93,266.57,Male,No,Thu,Breakfast,3,681.87,Marsiella,Francyne,Marsiella Francyne,6541901694604150,Sun4967
247.17,179.32,Male,Yes,Sat,Meal,3,934.68,Peri,Fleeta,Peri Fleeta,6541645409305144,Sun0577
962.05,985.65,Male,Yes,Thu,Dinner,2,450.5,Jolyn,Pozzy,Jolyn Pozzy,6556174740184347,Sun4476
478.8,177,Male,Yes,Wed,Breakfast,4,446.9,Bibby,Tamar,Bibby Tamar,6556574087290051,Sun2975
149.5,859.21,Male,No,Tue,Dinner,4,408.18,Verla,Sibyls,Verla Sibyls,6541930209933412,Sun5584
990.35,830.66,Male,Yes,Fri,Meal,1,881.48,Nariko,Alva,Nariko Alva,6541630196710181,Sun4797
885.32,124.66,Male,Yes,Mon,Breakfast,4,793.65,Kylynn,Quinn,Kylynn Quinn,6556315301789153,Sun8163
188.41,93.72,Male,Yes,Mon,Dinner,3,948.23,Dagmar,Larochelle,Dagmar Larochelle,6556670375182160,Sun7142
126.6,206.23,Male,No,Sun,Meal,4,695.78,Teriann,Pip,Teriann Pip,6541459472688522,Sun7018
782.8,735.2,Male,No,Mon,Dinner,3,197.65,Tera,Pascia,Tera Pascia,6541331646631273,Sun1758
900.82,92.02,Male,No,Wed,Dinner,4,515.5,Maridel,Henrie,Maridel Henrie,6556188873319983,Sun0801
516.07,687.22,Male,No,Mon,Meal,4,65.65,Allis,Autrey,Allis Autrey,6541562439846804,Sun4058
697.16,324.07,Female,No,Thu,Meal,3,87.29,Maryellen,Nea,Maryellen Nea,6556746305470501,Sun1155
809.76,285.45,Male,Yes,Wed,Dinner,4,187.1,Fayre,Hoenack,Fayre Hoenack,6541100660631613,Sun3440
109.26,20.16,Female,No,Mon,Dinner,1,377.89,Kara-Lynn,Fink,Kara-Lynn Fink,6541769477508563,Sun4506
839.23,362.68,Male,No,Mon,Dinner,1,175.41,Katuscha,Jary,Katuscha Jary,6556861872906957,Sun8268
788.06,248.19,Male,Yes,Tue,Dinner,2,158.93,Catharine,Tacye,Catharine Tacye,6556793872396943,Sun1841
525.05,913.89,Female,No,Thu,Dinner,4,718.75,Cyb,Gavrila,Cyb Gavrila,6541011895338308,Sun4087
512.73,574.39,Male,No,Thu,Meal,2,632.48,Vivia,Bari,Vivia Bari,6541510631691353,Sun2816
453.68,843.91,Female,No,Sun,Breakfast,3,497.86,Bee,Carlson,Bee Carlson,6541747446628070,Sun0749
285.24,614.41,Male,Yes,Mon,Dinner,3,509.92,Wynne,Adrienne,Wynne Adrienne,6541308013853183,Sun5706
711.84,225.84,Female,No,Mon,Breakfast,1,488.96,Caressa,Greenwald,Caressa Greenwald,6541372097785606,Sun6233
781.78,486.33,Female,No,Fri,Dinner,2,642.75,Roxane,Abbot,Roxane Abbot,6541145577962158,Sun7145
592.27,719.66,Female,No,Sat,Breakfast,4,815.64,Xylina,Brandice,Xylina Brandice,6541968603494993,Sun0074
575.33,132.43,Female,Yes,Thu,Meal,2,595.46,Ulrike,Brittani,Ulrike Brittani,6556793578517996,Sun8628
344.26,639.98,Female,Yes,Sun,Meal,1,389.44,Lanae,Gaspard,Lanae Gaspard,6541988639513655,Sun9273
331.14,417.07,Female,No,Mon,Breakfast,3,186.98,Addia,Terrence,Addia Terrence,6556330727278347,Sun3155
384.31,475.52,Female,No,Fri,Meal,4,354.31,Tierney,Fax,Tierney Fax,6556790758285094,Sun8519
720.28,28.49,Male,No,Tue,Dinner,3,358.97,Sam,Bevin,Sam Bevin,6556079491353594,Sun7334
958.11,628.59,Male,No,Tue,Breakfast,3,436.65,Zsa Zsa,Amasa,Zsa Zsa Amasa,6556682019054058,Sun7496
469.73,735.16,Male,Yes,Wed,Meal,3,362.48,Jobi,Hieronymus,Jobi Hieronymus,6556317529019025,Sun0227
199.34,261.61,Female,No,Fri,Meal,2,407.97,Zsa Zsa,Paine,Zsa Zsa Paine,6541101479582576,Sun6613
682.06,820.48,Male,No,Thu,Meal,2,609.67,Arabel,Even,Arabel Even,6556672626240988,Sun2933
189.61,952.66,Female,No,Sun,Breakfast,1,183.87,Barbi,Ackerley,Barbi Ackerley,6541598166484720,Sun5746
968.04,340.6,Female,No,Wed,Dinner,1,208.29,Madelle,Stevy,Madelle Stevy,6556778941043227,Sun3752
732.72,664.7,Male,No,Sat,Breakfast,1,917.11,Kenna,Bohlin,Kenna Bohlin,6556357610544670,Sun5066
521.77,138.62,Female,Yes,Sat,Breakfast,1,692.32,Shel,Sancho,Shel Sancho,6541920924440313,Sun6256
310.93,505.02,Male,No,Mon,Meal,2,481.62,Micheline,Celestine,Micheline Celestine,6556241898375628,Sun3067
998.67,505.08,Male,Yes,Tue,Meal,4,607.35,Aaren,Brunell,Aaren Brunell,6541874804100347,Sun8017
725.84,631.13,Male,No,Sun,Dinner,4,33.49,Estell,Bluh,Estell Bluh,6541512605698720,Sun8751
791.06,555.46,Female,Yes,Sat,Breakfast,1,610.05,Cristine,Rogerio,Cristine Rogerio,6541774005086684,Sun2791
912.34,503.84,Male,Yes,Sun,Dinner,4,407.74,Bernardine,Joachim,Bernardine Joachim,6556045711654261,Sun4969
225.18,513.08,Female,Yes,Tue,Breakfast,4,2.99,Kylynn,Judye,Kylynn Judye,6541920502916965,Sun2486
282.86,474.39,Male,No,Sun,Meal,3,514.49,Celisse,Erlandson,Celisse Erlandson,6541784501135186,Sun1892
686.49,271.27,Female,No,Wed,Dinner,3,977.4,Jsandye,Ovid,Jsandye Ovid,6541212852295687,Sun7684
710.97,247.64,Female,No,Sat,Breakfast,3,383.7,Jennica,Yusuk,Jennica Yusuk,6541349466314901,Sun2790
886.49,940.76,Male,No,Fri,Dinner,3,521.63,June,Sharl,June Sharl,6556553799303949,Sun5610
184.22,468.82,Female,No,Mon,Breakfast,2,555.15,Myriam,Andrel,Myriam Andrel,6541016216637090,Sun3352
768.9,741.64,Female,No,Fri,Dinner,1,236.6,Eolanda,Zeeba,Eolanda Zeeba,6541671987822037,Sun4270
787.7,165.55,Female,Yes,Wed,Breakfast,4,439.7,Susan,Milde,Susan Milde,6541264229376381,Sun8081
569.43,934.53,Male,No,Fri,Breakfast,4,55.03,Cacilie,Goddard,Cacilie Goddard,6541082905297667,Sun7155
309.74,337.34,Female,Yes,Mon,Meal,1,371.02,Marleah,Bivins,Marleah Bivins,6556112402874706,Sun2348
517.27,570.68,Male,Yes,Mon,Meal,3,851.98,Cacilie,Anton,Cacilie Anton,6541111058360702,Sun5411
897.85,58.95,Male,Yes,Tue,Dinner,2,235.97,Lilith,Ardeha,Lilith Ardeha,6556906845557723,Sun2027
698.13,332.1,Female,No,Tue,Breakfast,2,965.47,Oralee,Bollay,Oralee Bollay,6541371055621864,Sun6748
300.83,847.14,Male,Yes,Sat,Meal,4,887.09,Sashenka,Destinee,Sashenka Destinee,6541538277296941,Sun2553
737.49,700.28,Male,No,Wed,Meal,1,268.01,Corene,Mathilde,Corene Mathilde,6541899149881643,Sun1309
151.82,141.34,Female,No,Fri,Meal,1,65.93,Gilda,Barney,Gilda Barney,6541316567287283,Sun9706
380.21,580.8,Male,No,Sun,Breakfast,2,993.97,Sheelagh,Idelia,Sheelagh Idelia,6541760679439975,Sun8234
233.91,344.87,Male,No,Tue,Dinner,3,231.38,Selma,Ethban,Selma Ethban,6541514875573501,Sun7672
451.07,116.22,Female,No,Wed,Meal,2,609.86,Raina,Byrne,Raina Byrne,6541996431960534,Sun0082
420.13,822.98,Male,No,Wed,Dinner,4,127.7,Dagmar,Othilia,Dagmar Othilia,6556930851262070,Sun3249
418.21,643.71,Female,Yes,Wed,Meal,4,889.25,Edyth,Roche,Edyth Roche,6541577753151553,Sun8346
109.83,687.34,Female,Yes,Tue,Breakfast,1,219.65,Kerrin,Elbertina,Kerrin Elbertina,6541127119674382,Sun5083
522.75,635.31,Female,Yes,Sat,Dinner,3,438.02,Isa,Kenney,Isa Kenney,6556213165724248,Sun3773
772.83,682.24,Female,Yes,Thu,Meal,1,700.82,Kirbee,Fabiola,Kirbee Fabiola,6556742803369671,Sun4990
989.62,338.52,Female,Yes,Mon,Dinner,2,596.84,Chrystel,Vale,Chrystel Vale,6541539794606815,Sun6944
807.66,158.02,Female,Yes,Tue,Breakfast,2,957.88,Pollyanna,Prouty,Pollyanna Prouty,6556428529621092,Sun5313
663.23,170.89,Female,Yes,Fri,Dinner,2,717.98,Belinda,Danby,Belinda Danby,6541648253239681,Sun0326
263.64,541.2,Female,Yes,Sun,Dinner,1,515.58,Eadie,Wandie,Eadie Wandie,6556323062771256,Sun8788
307.01,233.88,Male,No,Fri,Breakfast,4,224.63,Linzy,Lacombe,Linzy Lacombe,6556691000999501,Sun6810
664.74,276.28,Male,No,Wed,Dinner,2,294.36,Chere,Pacorro,Chere Pacorro,6541255204038962,Sun2068
347.96,488.76,Female,Yes,Fri,Dinner,2,662.88,Cherrita,Rosette,Cherrita Rosette,6556318909759304,Sun1615
855.98,526.94,Female,Yes,Sun,Meal,2,84.44,Peri,Curren,Peri Curren,6556607150058529,Sun3479
745.67,591.46,Female,No,Tue,Meal,2,332.06,Ottilie,Brady,Ottilie Brady,6541843133120796,Sun7722
558.17,32.52,Male,Yes,Wed,Dinner,2,508.9,Kimmy,Sikorski,Kimmy Sikorski,6556849027416042,Sun8996
971.9,546.53,Female,No,Tue,Breakfast,4,588.66,Sonni,Ellord,Sonni Ellord,6556481754477155,Sun4737
913.25,479.01,Female,Yes,Sat,Dinner,4,125.87,Adele,Morrill,Adele Morrill,6541425186109059,Sun9256
795.37,713.89,Female,Yes,Sun,Dinner,1,889.37,Donetta,Zola,Donetta Zola,6541868106269872,Sun4430
912.09,957.09,Female,No,Fri,Dinner,2,442.3,Bobinette,Brandice,Bobinette Brandice,6541769678141061,Sun2178
755.12,240.88,Female,No,Fri,Breakfast,1,475.6,Kimberley,Codding,Kimberley Codding,6541567672771518,Sun1719
319.5,48.18,Female,Yes,Sat,Breakfast,2,263.03,Mady,Sherfield,Mady Sherfield,6541803577616856,Sun2613
518.93,829.84,Female,No,Mon,Meal,4,148.56,Claudina,Goode,Claudina Goode,6541235018752874,Sun2819
253.85,652.61,Male,No,Thu,Meal,4,934.56,Ariela,Land,Ariela Land,6556278974614713,Sun1273
975.12,771.68,Male,Yes,Sun,Dinner,1,391.6,Olwen,Screens,Olwen Screens,6541457113648074,Sun8230
847.51,512.28,Female,No,Mon,Breakfast,3,999.04,Marcelline,Kathie,Marcelline Kathie,6556277530187514,Sun9075
206.38,872.85,Male,No,Sat,Dinner,3,4.27,Dulce,Dahlia,Dulce Dahlia,6541911876095585,Sun0551
321.68,699.1,Female,No,Sun,Breakfast,4,868.73,Sallie,Burnside,Sallie Burnside,6541499888003089,Sun0191
605.64,15.87,Male,No,Sat,Meal,1,400.46,Marline,Chaing,Marline Chaing,6556353573270723,Sun4022
739.05,498.97,Female,No,Tue,Dinner,3,411.27,Nadine,Dearborn,Nadine Dearborn,6541285412040253,Sun5141
282.95,578.67,Male,Yes,Tue,Breakfast,4,858.14,Kassey,Roarke,Kassey Roarke,6556578917975607,Sun8387
